2,0.0,0.0,-0.3,-0.18666666666666668,-0.44666666666666666,-0.48,-0.4666666666666667,-0.76,-0.4666666666666667,-1.0,-0.3,-0.6733333333333333,-0.29333333333333333,-0.9066666666666666,-0.31333333333333335,-0.6666666666666666,-0.31333333333333335,-0.58,-0.13333333333333333,-0.6466666666666666,-0.11333333333333333,-0.8533333333333334,-0.16666666666666666,-0.5666666666666667,-0.16,-0.54,0.04,-0.58,0.05333333333333334,-0.7666666666666667,-0.02666666666666667,-0.5,-0.02666666666666667,-0.4533333333333333,0.22,-0.5133333333333333,0.21333333333333335,-0.6866666666666666,0.12666666666666668,-0.5133333333333333,0.11333333333333333,-0.44666666666666666
2,0.0,0.0,-0.32432432432432434,-0.17567567567567569,-0.5,-0.4527027027027027,-0.5472972972972973,-0.7432432432432432,-0.5675675675675675,-1.0,-0.41216216216216217,-0.6554054054054054,-0.39864864864864863,-0.918918918918919,-0.38513513513513514,-0.6756756756756757,-0.38513513513513514,-0.581081081081081,-0.22972972972972974,-0.6418918918918919,-0.19594594594594594,-0.8716216216216216,-0.21621621621621623,-0.5743243243243243,-0.22297297297297297,-0.5405405405405406,-0.04054054054054054,-0.6013513513513513,-0.02027027027027027,-0.7972972972972973,-0.06756756756756757,-0.5202702702702703,-0.08783783783783784,-0.47297297297297297,0.14864864864864866,-0.5472972972972973,0.14864864864864866,-0.722972972972973,0.08108108108108109,-0.5337837837837838,0.05405405405405406,-0.47297297297297297
2,0.0,0.0,-0.3380281690140845,-0.16901408450704225,-0.5422535211267606,-0.43661971830985913,-0.5985915492957746,-0.7323943661971831,-0.6197183098591549,-1.0,-0.4507042253521127,-0.676056338028169,-0.43661971830985913,-0.9366197183098591,-0.4154929577464789,-0.6830985915492958,-0.4154929577464789,-0.5845070422535211,-0.2535211267605634,-0.6690140845070423,-0.22535211267605634,-0.8873239436619719,-0.2323943661971831,-0.5845070422535211,-0.2535211267605634,-0.5563380281690141,-0.056338028169014086,-0.6267605633802817,-0.04225352112676056,-0.8028169014084507,-0.09154929577464789,-0.5211267605633803,-0.11267605633802817,-0.4788732394366197,0.14084507042253522,-0.5774647887323944,0.13380281690140844,-0.7323943661971831,0.06338028169014084,-0.5352112676056338,0.035211267605633804,-0.47183098591549294
2,0.0,0.0,-0.34285714285714286,-0.15,-0.55,-0.42857142857142855,-0.6285714285714286,-0.7285714285714285,-0.6642857142857143,-1.0,-0.4928571428571429,-0.6642857142857143,-0.4785714285714286,-0.9357142857142857,-0.44285714285714284,-0.6785714285714286,-0.4357142857142857,-0.5714285714285714,-0.2857142857142857,-0.6642857142857143,-0.2571428571428571,-0.9071428571428571,-0.25,-0.5857142857142857,-0.2642857142857143,-0.5357142857142857,-0.07857142857142857,-0.6285714285714286,-0.05714285714285714,-0.8357142857142857,-0.09285714285714286,-0.5357142857142857,-0.11428571428571428,-0.4642857142857143,0.12857142857142856,-0.5785714285714286,0.12142857142857143,-0.7571428571428571,0.06428571428571428,-0.5571428571428572,0.03571428571428571,-0.4785714285714286
2,0.0,0.0,-0.35036496350364965,-0.1386861313868613,-0.5766423357664233,-0.41605839416058393,-0.6715328467153284,-0.7299270072992701,-0.708029197080292,-1.0,-0.5328467153284672,-0.6788321167883211,-0.5328467153284672,-0.9416058394160584,-0.48175182481751827,-0.6861313868613139,-0.4744525547445255,-0.5912408759124088,-0.3284671532846715,-0.6861313868613139,-0.31386861313868614,-0.927007299270073,-0.2846715328467153,-0.5985401459854015,-0.29927007299270075,-0.5693430656934306,-0.10948905109489052,-0.656934306569343,-0.10948905109489052,-0.8540145985401459,-0.12408759124087591,-0.5401459854014599,-0.145985401459854,-0.5036496350364964,0.10218978102189781,-0.6131386861313869,0.08759124087591241,-0.781021897810219,0.0364963503649635,-0.5693430656934306,0.014598540145985401,-0.5109489051094891
2,0.0,0.0,-0.37404580152671757,-0.13740458015267176,-0.6412213740458015,-0.4122137404580153,-0.7557251908396947,-0.7251908396946565,-0.8320610687022901,-1.0,-0.6183206106870229,-0.6717557251908397,-0.648854961832061,-0.9465648854961832,-0.5725190839694656,-0.6870229007633588,-0.5572519083969466,-0.5954198473282443,-0.40458015267175573,-0.7022900763358778,-0.4198473282442748,-0.9541984732824428,-0.366412213740458,-0.6183206106870229,-0.3816793893129771,-0.5954198473282443,-0.183206106870229,-0.6946564885496184,-0.20610687022900764,-0.9007633587786259,-0.19083969465648856,-0.5725190839694656,-0.1984732824427481,-0.5419847328244275,0.04580152671755725,-0.6793893129770993,0.007633587786259542,-0.8549618320610687,-0.022900763358778626,-0.6259541984732825,-0.03816793893129771,-0.5648854961832062
2,0.0,0.0,-0.3953488372093023,-0.12403100775193798,-0.6666666666666666,-0.3953488372093023,-0.7906976744186046,-0.7209302325581395,-0.8682170542635659,-1.0,-0.6434108527131783,-0.6666666666666666,-0.7054263565891473,-0.937984496124031,-0.6046511627906976,-0.6821705426356589,-0.5813953488372093,-0.6046511627906976,-0.4418604651162791,-0.7054263565891473,-0.4728682170542636,-0.9534883720930233,-0.3875968992248062,-0.6046511627906976,-0.4108527131782946,-0.6124031007751938,-0.21705426356589147,-0.7054263565891473,-0.2558139534883721,-0.8992248062015504,-0.2248062015503876,-0.5736434108527132,-0.23255813953488372,-0.5658914728682171,0.015503875968992248,-0.6976744186046512,-0.03875968992248062,-0.8604651162790697,-0.05426356589147287,-0.627906976744186,-0.06976744186046512,-0.5813953488372093
2,0.0,0.0,-0.4146341463414634,-0.10569105691056911,-0.7073170731707317,-0.37398373983739835,-0.8617886178861789,-0.7073170731707317,-0.967479674796748,-1.0,-0.7073170731707317,-0.6585365853658537,-0.7723577235772358,-0.9512195121951219,-0.6585365853658537,-0.6747967479674797,-0.6422764227642277,-0.6097560975609756,-0.4878048780487805,-0.7073170731707317,-0.5284552845528455,-0.967479674796748,-0.43089430894308944,-0.6097560975609756,-0.45528455284552843,-0.6178861788617886,-0.2601626016260163,-0.7235772357723578,-0.3008130081300813,-0.943089430894309,-0.24390243902439024,-0.5934959349593496,-0.2682926829268293,-0.5853658536585366,-0.016260162601626018,-0.7317073170731707,-0.08130081300813008,-0.926829268292683,-0.08130081300813008,-0.6747967479674797,-0.08943089430894309,-0.6178861788617886
2,0.0,0.0,-0.4146341463414634,-0.11382113821138211,-0.7154471544715447,-0.3821138211382114,-0.8617886178861789,-0.7154471544715447,-0.967479674796748,-1.0,-0.7154471544715447,-0.6422764227642277,-0.7804878048780488,-0.943089430894309,-0.6666666666666666,-0.6829268292682927,-0.6504065040650406,-0.6016260162601627,-0.5040650406504065,-0.6910569105691057,-0.5365853658536586,-0.967479674796748,-0.43902439024390244,-0.6178861788617886,-0.4634146341463415,-0.6016260162601627,-0.2682926829268293,-0.7073170731707317,-0.3089430894308943,-0.9349593495934959,-0.2682926829268293,-0.6016260162601627,-0.2764227642276423,-0.5772357723577236,-0.032520325203252036,-0.7154471544715447,-0.08943089430894309,-0.9105691056910569,-0.08943089430894309,-0.6666666666666666,-0.10569105691056911,-0.6097560975609756
2,0.0,0.0,-0.43333333333333335,-0.10833333333333334,-0.7333333333333333,-0.38333333333333336,-0.8833333333333333,-0.7083333333333334,-1.0,-0.9916666666666667,-0.7333333333333333,-0.6416666666666667,-0.8083333333333333,-0.95,-0.6916666666666667,-0.6833333333333333,-0.675,-0.6083333333333333,-0.5166666666666667,-0.7,-0.5583333333333333,-0.975,-0.4583333333333333,-0.6166666666666667,-0.49166666666666664,-0.6166666666666667,-0.2833333333333333,-0.725,-0.325,-0.9416666666666667,-0.275,-0.6,-0.3,-0.5916666666666667,-0.041666666666666664,-0.7416666666666667,-0.1,-0.925,-0.1,-0.675,-0.11666666666666667,-0.625
