0,0.4315597414970398,0.35637736320495605,0.0,0.0,-0.23357664233576642,-0.029197080291970802,-0.43795620437956206,-0.19708029197080293,-0.5620437956204379,-0.33211678832116787,-0.6824817518248175,-0.38686131386861317,-0.3029197080291971,-0.48175182481751827,-0.354014598540146,-0.7153284671532847,-0.3759124087591241,-0.8613138686131386,-0.40145985401459855,-1.0,-0.14963503649635038,-0.5182481751824818,-0.15693430656934307,-0.5547445255474452,-0.12408759124087591,-0.35036496350364965,-0.09854014598540146,-0.20802919708029197,0.0,-0.49635036496350365,0.021897810218978103,-0.5255474452554745,0.010948905109489052,-0.3467153284671533,-0.0072992700729927005,-0.21532846715328466,0.1386861313868613,-0.45255474452554745,0.23357664233576642,-0.6167883211678832,0.3102189781021898,-0.7226277372262774,0.3686131386861314,-0.8357664233576643
0,0.433789998292923,0.3561820983886719,0.0,0.0,-0.23076923076923078,-0.029304029304029304,-0.4358974358974359,-0.19413919413919414,-0.5604395604395604,-0.32234432234432236,-0.6776556776556777,-0.3882783882783883,-0.29304029304029305,-0.4835164835164835,-0.3516483516483517,-0.7142857142857143,-0.37362637362637363,-0.8644688644688645,-0.3992673992673993,-1.0,-0.1391941391941392,-0.5164835164835165,-0.14652014652014653,-0.5604395604395604,-0.11721611721611722,-0.3516483516483517,-0.0989010989010989,-0.21245421245421245,0.007326007326007326,-0.4945054945054945,0.029304029304029304,-0.5347985347985348,0.018315018315018316,-0.3516483516483517,0.0,-0.21611721611721613,0.14652014652014653,-0.4468864468864469,0.23809523809523808,-0.6153846153846154,0.315018315018315,-0.7216117216117216,0.37362637362637363,-0.8351648351648352
0,0.4349459707736969,0.3533431887626648,0.0,0.0,-0.22992700729927007,-0.029197080291970802,-0.4306569343065693,-0.19708029197080293,-0.551094890510949,-0.3284671532846715,-0.6715328467153284,-0.38686131386861317,-0.291970802919708,-0.4781021897810219,-0.3467153284671533,-0.7116788321167883,-0.3686131386861314,-0.8613138686131386,-0.3978102189781022,-1.0,-0.14233576642335766,-0.5072992700729927,-0.15328467153284672,-0.5547445255474452,-0.12043795620437957,-0.3467153284671533,-0.09854014598540146,-0.20802919708029197,0.0036496350364963502,-0.4854014598540146,0.021897810218978103,-0.5255474452554745,0.010948905109489052,-0.33941605839416056,-0.010948905109489052,-0.20437956204379562,0.14233576642335766,-0.4416058394160584,0.23722627737226276,-0.6094890510948905,0.3102189781021898,-0.718978102189781,0.3686131386861314,-0.8321167883211679
0,0.4323761761188507,0.353715181350708,0.0,0.0,-0.23161764705882354,-0.025735294117647058,-0.4411764705882353,-0.19852941176470587,-0.5661764705882353,-0.33455882352941174,-0.6838235294117647,-0.3897058823529412,-0.2977941176470588,-0.48161764705882354,-0.35294117647058826,-0.7132352941176471,-0.3786764705882353,-0.8639705882352942,-0.4117647058823529,-1.0,-0.14705882352941177,-0.5147058823529411,-0.15441176470588236,-0.5551470588235294,-0.125,-0.35294117647058826,-0.10661764705882353,-0.21691176470588236,0.0,-0.4963235294117647,0.014705882352941176,-0.5330882352941176,0.003676470588235294,-0.3492647058823529,-0.01838235294117647,-0.21691176470588236,0.13602941176470587,-0.4485294117647059,0.22794117647058823,-0.6139705882352942,0.3014705882352941,-0.7169117647058824,0.35294117647058826,-0.8272058823529411
0,0.43345361948013306,0.35896652936935425,0.0,0.0,-0.22962962962962963,-0.025925925925925925,-0.43703703703703706,-0.1962962962962963,-0.5592592592592592,-0.32592592592592595,-0.6814814814814815,-0.3851851851851852,-0.2962962962962963,-0.4777777777777778,-0.35555555555555557,-0.7111111111111111,-0.3814814814814815,-0.8666666666666667,-0.4074074074074074,-1.0,-0.14444444444444443,-0.5037037037037037,-0.14444444444444443,-0.5444444444444444,-0.11481481481481481,-0.34074074074074073,-0.0962962962962963,-0.2,0.003703703703703704,-0.48518518518518516,0.025925925925925925,-0.5185185185185185,0.011111111111111112,-0.337037037037037,-0.011111111111111112,-0.2074074074074074,0.14074074074074075,-0.43703703703703706,0.22962962962962963,-0.6,0.3037037037037037,-0.7037037037037037,0.35185185185185186,-0.8148148148148148
0,0.43192780017852783,0.3561924695968628,0.0,0.0,-0.23282442748091603,-0.003816793893129771,-0.4541984732824427,-0.16793893129770993,-0.583969465648855,-0.3053435114503817,-0.7137404580152672,-0.3702290076335878,-0.30916030534351147,-0.4618320610687023,-0.3702290076335878,-0.7022900763358778,-0.3931297709923664,-0.8625954198473282,-0.42366412213740456,-1.0,-0.16412213740458015,-0.48854961832061067,-0.13740458015267176,-0.5305343511450382,-0.10687022900763359,-0.3244274809160305,-0.09541984732824428,-0.17938931297709923,-0.019083969465648856,-0.46946564885496184,0.026717557251908396,-0.5,0.022900763358778626,-0.31297709923664124,-0.007633587786259542,-0.17938931297709923,0.1183206106870229,-0.4122137404580153,0.183206106870229,-0.5534351145038168,0.2480916030534351,-0.6221374045801527,0.29389312977099236,-0.7022900763358778
0,0.43130627274513245,0.3563650846481323,0.0,0.0,-0.22761194029850745,-0.026119402985074626,-0.43656716417910446,-0.19402985074626866,-0.5597014925373134,-0.3283582089552239,-0.6865671641791045,-0.39552238805970147,-0.2947761194029851,-0.47388059701492535,-0.35447761194029853,-0.7089552238805971,-0.3805970149253731,-0.8619402985074627,-0.40671641791044777,-1.0,-0.1455223880597015,-0.503731343283582,-0.13805970149253732,-0.5447761194029851,-0.11194029850746269,-0.34328358208955223,-0.09328358208955224,-0.208955223880597,0.0,-0.48507462686567165,0.03731343283582089,-0.5186567164179104,0.022388059701492536,-0.332089552238806,-0.0037313432835820895,-0.20149253731343283,0.13805970149253732,-0.43283582089552236,0.22388059701492538,-0.582089552238806,0.29850746268656714,-0.6791044776119403,0.34701492537313433,-0.7835820895522388
0,0.435782253742218,0.35780978202819824,0.0,0.0,-0.23443223443223443,-0.03296703296703297,-0.43223443223443225,-0.20146520146520147,-0.5531135531135531,-0.32967032967032966,-0.6776556776556777,-0.3992673992673993,-0.29304029304029305,-0.47619047619047616,-0.3516483516483517,-0.7142857142857143,-0.3772893772893773,-0.8644688644688645,-0.40293040293040294,-1.0,-0.1391941391941392,-0.5018315018315018,-0.15384615384615385,-0.5494505494505495,-0.12087912087912088,-0.34065934065934067,-0.10256410256410256,-0.1978021978021978,0.01098901098901099,-0.47985347985347987,0.03296703296703297,-0.5201465201465202,0.02564102564102564,-0.3333333333333333,0.003663003663003663,-0.20146520146520147,0.15018315018315018,-0.43956043956043955,0.2454212454212454,-0.6117216117216118,0.32967032967032966,-0.7216117216117216,0.3882783882783883,-0.8351648351648352
0,0.43478554487228394,0.3559354543685913,0.0,0.0,-0.23272727272727273,-0.02909090909090909,-0.43272727272727274,-0.2,-0.5490909090909091,-0.33454545454545453,-0.6690909090909091,-0.3927272727272727,-0.29454545454545455,-0.48727272727272725,-0.3527272727272727,-0.7163636363636363,-0.37454545454545457,-0.8654545454545455,-0.4,-1.0,-0.14181818181818182,-0.5236363636363637,-0.14545454545454545,-0.5490909090909091,-0.11272727272727273,-0.3381818181818182,-0.09090909090909091,-0.2,0.007272727272727273,-0.5054545454545455,0.03272727272727273,-0.5236363636363637,0.01818181818181818,-0.3381818181818182,-0.0036363636363636364,-0.20363636363636364,0.14909090909090908,-0.45454545454545453,0.24363636363636362,-0.6145454545454545,0.3236363636363636,-0.7163636363636363,0.38181818181818183,-0.8290909090909091
0,0.4273192882537842,0.356795072555542,0.0,0.0,-0.23333333333333334,-0.037037037037037035,-0.44074074074074077,-0.1962962962962963,-0.562962962962963,-0.3296296296296296,-0.6888888888888889,-0.3925925925925926,-0.3148148148148148,-0.48518518518518516,-0.3814814814814815,-0.7185185185185186,-0.4148148148148148,-0.8666666666666667,-0.44814814814814813,-1.0,-0.15925925925925927,-0.5185185185185185,-0.16666666666666666,-0.5518518518518518,-0.12962962962962962,-0.35185185185185186,-0.10740740740740741,-0.2111111111111111,-0.007407407407407408,-0.5037037037037037,0.014814814814814815,-0.5259259259259259,0.007407407407407408,-0.34444444444444444,-0.007407407407407408,-0.21481481481481482,0.13703703703703704,-0.4666666666666667,0.22592592592592592,-0.6370370370370371,0.3074074074074074,-0.7444444444444445,0.36666666666666664,-0.8555555555555555
